Score	%_Div	%_Del	%_Ins	Query	Beg.	End.	Length	Sense	Element	Family	Pos_Repeat_Beg	Pos_Repeat_End	Pos_Repeat_Left	ID	Num_Assembled	%_of_Ref

###532/2049	3.042	0.000	0.000	Scaffold_2	18887	19210	295	C	ET_31	LINE/L1	(0)	362	2	4746/4746	2	0.815
1255	17.3	0.4	0.4	Scaffold_2	61364	61618	255	C	ET_34	LTR/Gypsy	(5044)	2489	2235	4772	1
2914	20.0	1.9	2.3	Scaffold_2	61859	62586	725	C	ET_34	LTR/Gypsy	(5047)	2486	1762	4773	1

###1216	19.1	0.0	0.0	Scaffold_2	61613	61864	252	C	ET_34	LTR/Gypsy	(5047)	2486	2235	4772	1	No_ref_available

###1255	17.3	0.4	0.4	Scaffold_2	62788	63042	255	C	ET_34	LTR/Gypsy	(5044)	2489	2235	4774	1	No_ref_available

###14165/14165/5153	17.786	1.486	2.667	Scaffold_2	177457	182556	5024	C	ET_35	LTR/Gypsy	(4517)	7289	2154	4856/4856/4856	3	No_ref_available
14165	17.5	1.2	3.2	Scaffold_2	177457	178872	2148	C	ET_35	LTR/Gypsy	(4517)	7289	5142	4856	1
14165	17.5	1.2	3.2	Scaffold_2	180284	181530	1896	C	ET_35	LTR/Gypsy	(4517)	5141	3246	4856	1
5153	19.0	2.7	0.4	Scaffold_2	181599	182556	980	C	ET_35	LTR/Gypsy	(8673)	3133	2154	4856	1

###6889	18.6	5.1	1.4	Scaffold_2	178873	180283	1462	+	ET_33	DNA/Maverick	3266	4727	(14)	4857	1	0.308

###1294	15.1	4.9	7.8	Scaffold_2	204299	204563	258	+	ET_33	DNA/Maverick	1849	2106	(2635)	4890	1	0.054

###1357	13.9	4.9	7.8	Scaffold_2	244327	244591	258	C	ET_33	DNA/Maverick	(2635)	2106	1849	4916	1	0.054

###3332	18.9	1.5	6.7	Scaffold_2	249491	250349	817	+	ET_34	LTR/Gypsy	1673	2489	(5044)	4936	1	No_ref_available

###14384/14384/23800	12.928	0.874	1.728	Scaffold_2	408652	415910	7230	C	ET_35	LTR/Gypsy	(4517)	7289	1	5063/5063/5063	3	No_ref_available
14384	16.7	1.4	3.0	Scaffold_2	408652	410054	2154	C	ET_35	LTR/Gypsy	(4517)	7289	5136	5063	1
14384	16.7	1.4	3.0	Scaffold_2	411486	412718	1896	C	ET_35	LTR/Gypsy	(4517)	5135	3240	5063	1
23800	8.1	0.2	0.1	Scaffold_2	412733	415910	3180	C	ET_35	LTR/Gypsy	(8626)	3180	1	5063	1

###6870	19.4	5.0	1.8	Scaffold_2	410055	411485	1476	+	ET_33	DNA/Maverick	3266	4741	(0)	5064	1	0.311

###2518	7.5	0.3	6.9	Scaffold_2	464856	465240	361	C	ET_31	LINE/L1	(0)	362	2	5092	1	0.997

###9822/16029/40898/283	5.074	1.035	0.542	Scaffold_2	471908	487134	10450	C	ET_35	LTR/Gypsy	(0)	11806	1	5095/5098/5104/5104	4	No_ref_available
9822	6.8	0.0	1.0	Scaffold_2	471908	473153	1234	C	ET_35	LTR/Gypsy	(0)	11806	10573	5095	1
16029	6.5	1.5	0.9	Scaffold_2	474373	478229	6737	C	ET_35	LTR/Gypsy	(2590)	9216	2480	5098	1
40898	2.9	0.9	0.0	Scaffold_2	482635	487060	5458	C	ET_35	LTR/Gypsy	(6316)	5490	33	5104	1
283	10.5	0.0	0.0	Scaffold_2	487097	487134	38	C	ET_35	LTR/Gypsy	(11768)	38	1	5104	1

###404/14286	8.542	2.031	0.885	Scaffold_2	478469	480664	2034	C	ET_32	LTR/Gypsy	(3973)	2261	4	5099/5100	2	No_ref_available
404	36.9	3.1	2.2	Scaffold_2	478469	478826	361	C	ET_32	LTR/Gypsy	(3973)	2261	1901	5099	1
14286	2.4	1.8	0.6	Scaffold_2	479012	480664	1673	C	ET_32	LTR/Gypsy	(4558)	1676	4	5100	1

###6778/6306	9.387	1.913	0.818	Scaffold_2	480750	482634	1858	+	ET_33	DNA/Maverick	2884	4741	(0)	5102/5103	2	0.392
6778	5.8	0.2	1.3	Scaffold_2	480750	481604	846	+	ET_33	DNA/Maverick	2884	3729	(1012)	5102	1
6306	12.5	3.4	0.4	Scaffold_2	481650	482634	1014	+	ET_33	DNA/Maverick	3728	4741	(0)	5103	1

###3067	16.5	1.1	1.3	Scaffold_2	510481	511020	539	+	ET_26	LINE/R1	1	539	(3)	5117	1	0.994

###2533	7.8	0.3	6.7	Scaffold_2	569149	569532	361	C	ET_31	LINE/L1	(0)	362	2	5147	1	0.997

###25216	7.7	1.4	0.7	Scaffold_2	574504	577823	3343	C	ET_35	LTR/Gypsy	(8463)	3343	1	5148	1	No_ref_available

###21879/6785/22181/9162	9.908	0.625	1.639	Scaffold_2	642158	657231	8310	+	ET_35	LTR/Gypsy	90	11806	(0)	5181/5181/5181/5185	4	No_ref_available
21879	11.1	0.5	0.6	Scaffold_2	642158	645205	3047	+	ET_35	LTR/Gypsy	90	3136	(8670)	5181	1
6785	17.5	0.2	0.0	Scaffold_2	645259	646401	1145	+	ET_35	LTR/Gypsy	3230	4374	(7432)	5181	1
22181	6.5	1.2	2.1	Scaffold_2	646518	649426	2883	+	ET_35	LTR/Gypsy	4401	7283	(4523)	5181	1
9162	7.9	0.0	4.6	Scaffold_2	655940	657231	1235	+	ET_35	LTR/Gypsy	10572	11806	(0)	5185	1

###5656/24423	8.217	1.451	1.102	Scaffold_2	649477	654742	4400	+	ET_32	LTR/Gypsy	1032	6234	(0)	5182/5183	2	No_ref_available
5656	1.9	0.0	1.7	Scaffold_2	649477	650132	645	+	ET_32	LTR/Gypsy	1032	1676	(4558)	5182	1
24423	9.3	1.7	1.0	Scaffold_2	650915	654742	3755	+	ET_32	LTR/Gypsy	2480	6234	(0)	5183	1

###1244	17.8	1.7	2.6	Scaffold_2	663750	663985	234	+	ET_31	LINE/L1	2	235	(127)	5187	1	0.646

###2781/519	1.402	0.000	0.000	Scaffold_2	664805	665227	362	+	ET_31	LINE/L1	1	362	(0)	5188/5190	2	1.000
2781	0.7	0.0	0.0	Scaffold_2	664805	665104	300	+	ET_31	LINE/L1	1	300	(62)	5188	1
519	4.8	0.0	0.0	Scaffold_2	665166	665227	62	+	ET_31	LINE/L1	301	362	(0)	5190	1

###7129/7547/7547/17129	11.212	1.191	1.811	Scaffold_2	679732	685697	5631	C	ET_35	LTR/Gypsy	(4517)	7289	87	5219/5219/5219/5219	4	No_ref_available
7129	9.5	1.3	3.8	Scaffold_2	679732	680864	1106	C	ET_35	LTR/Gypsy	(4517)	7289	6184	5219	1
7547	12.4	2.7	1.9	Scaffold_2	681213	681394	467	C	ET_35	LTR/Gypsy	(5972)	5834	5368	5219	1
7547	12.4	2.7	1.9	Scaffold_2	682556	683116	1452	C	ET_35	LTR/Gypsy	(5972)	5367	3916	5219	1
17129	12.1	0.4	0.1	Scaffold_2	683101	685697	2606	C	ET_35	LTR/Gypsy	(9114)	2692	87	5219	1

###6366	15.2	3.2	1.2	Scaffold_2	681395	682555	1184	+	ET_33	DNA/Maverick	3558	4741	(0)	5220	1	0.250

###4162/6168	19.213	2.485	0.906	Scaffold_2	765022	767067	1973	+	ET_35	LTR/Gypsy	311	5923	(5883)	5251/5252	2	No_ref_available
4162	22.1	3.9	0.0	Scaffold_2	765022	765864	876	+	ET_35	LTR/Gypsy	311	1186	(10620)	5251	1
6168	17.0	1.4	1.6	Scaffold_2	765968	767067	1097	+	ET_35	LTR/Gypsy	4827	5923	(5883)	5252	1

###7089	11.3	1.4	5.9	Scaffold_2	767321	768478	1109	C	ET_33	DNA/Maverick	(1784)	2957	1849	5253	1	0.234

###69477	0.8	0.0	0.1	Scaffold_2	771344	778882	7533	+	ET_34	LTR/Gypsy	1	7533	(0)	5255	1	No_ref_available

###21112/5771/11194	13.489	2.739	1.900	Scaffold_2	825191	831822	6683	+	ET_35	LTR/Gypsy	1	7289	(4517)	5282/5282/5282	3	No_ref_available
21112	10.4	1.3	0.4	Scaffold_2	825191	828336	3175	+	ET_35	LTR/Gypsy	1	3175	(8631)	5282	1
5771	17.9	7.2	2.1	Scaffold_2	828356	829590	1298	+	ET_35	LTR/Gypsy	3240	4537	(7269)	5282	1
11194	15.4	2.3	3.9	Scaffold_2	829577	831822	2210	+	ET_35	LTR/Gypsy	5080	7289	(4517)	5282	1

###3344	19.6	2.1	1.7	Scaffold_2	839021	839833	816	+	ET_34	LTR/Gypsy	1674	2489	(5044)	5319	1	No_ref_available

###24975/27086/27086/5883	5.760	0.772	0.521	Scaffold_2	901150	914372	7603	+	ET_35	LTR/Gypsy	90	11798	(8)	5363/5365/5365/5365	4	No_ref_available
24975	6.5	0.4	0.2	Scaffold_2	901150	904232	3088	+	ET_35	LTR/Gypsy	90	3177	(8629)	5363	1
27086	4.2	0.4	0.7	Scaffold_2	909749	911668	1923	+	ET_35	LTR/Gypsy	7284	9206	(2600)	5365	1
27086	4.2	0.4	0.7	Scaffold_2	911717	913000	1272	+	ET_35	LTR/Gypsy	9207	10478	(1328)	5365	1
5883	8.5	4.2	1.4	Scaffold_2	913088	914372	1321	+	ET_35	LTR/Gypsy	10478	11798	(8)	5365	1

###27720	10.5	1.1	0.9	Scaffold_2	904259	908408	7283	+	ET_35	LTR/Gypsy	1	7283	(4523)	5363	1	No_ref_available

###11425	3.5	0.1	0.2	Scaffold_2	908431	909750	1318	C	ET_33	DNA/Maverick	(3394)	1347	30	5364	1	0.278

###1669	7.8	0.0	2.7	Scaffold_2	920745	920969	219	+	ET_31	LINE/L1	2	220	(142)	5367	1	0.605

###635	10.2	0.0	0.0	Scaffold_2	920956	921043	88	C	ET_35	LTR/Gypsy	(11718)	88	1	5368	1	No_ref_available

###1802	18.7	0.2	5.9	Scaffold_2	924676	925084	387	C	ET_34	LTR/Gypsy	(5041)	2492	2106	5375	1	No_ref_available

###24981/27395/5175	9.133	0.825	0.669	Scaffold_2	927419	937052	7739	+	ET_35	LTR/Gypsy	90	7896	(3910)	5378/5378/5378	3	No_ref_available
24981	6.6	0.4	0.2	Scaffold_2	927419	930501	3088	+	ET_35	LTR/Gypsy	90	3177	(8629)	5378	1
27395	11.7	1.2	1.1	Scaffold_2	930528	934559	4038	+	ET_35	LTR/Gypsy	3246	7283	(4523)	5378	1
5175	5.0	0.5	0.2	Scaffold_2	936436	937052	619	+	ET_35	LTR/Gypsy	7278	7896	(3910)	5378	1

###22210	6.9	0.2	1.9	Scaffold_2	933273	936410	3094	C	ET_33	DNA/Maverick	(1593)	3148	55	5379	1	0.653

###22877/6770/22527/3395/245/6266	9.332	0.556	0.632	Scaffold_2	937371	952615	8303	+	ET_35	LTR/Gypsy	90	11806	(0)	5381/5381/5381/5385/5385/5385	6	No_ref_available
22877	9.9	0.2	0.2	Scaffold_2	937371	940418	3047	+	ET_35	LTR/Gypsy	90	3136	(8670)	5381	1
6770	17.2	0.0	0.1	Scaffold_2	940486	941615	1129	+	ET_35	LTR/Gypsy	3246	4374	(7432)	5381	1
22527	6.1	1.3	1.2	Scaffold_2	941732	944610	2883	+	ET_35	LTR/Gypsy	4401	7283	(4523)	5381	1
3395	9.1	0.0	0.0	Scaffold_2	951262	951701	440	+	ET_35	LTR/Gypsy	10560	10999	(807)	5385	1
245	2.9	0.0	0.0	Scaffold_2	951750	951783	34	+	ET_35	LTR/Gypsy	11003	11036	(770)	5385	1
6266	6.4	0.2	2.0	Scaffold_2	951789	952615	813	+	ET_35	LTR/Gypsy	10994	11806	(0)	5385	1

###23723	6.6	0.7	3.2	Scaffold_2	943309	946492	3105	C	ET_33	DNA/Maverick	(1608)	3133	29	5382	1	0.655

###38848/239	4.860	1.697	0.827	Scaffold_2	944994	950054	9067	+	ET_32	LTR/Gypsy	1485	10551	(1255)	5383/5383	2	No_ref_available
38848	4.7	1.6	0.8	Scaffold_2	944994	949902	9038	+	ET_32	LTR/Gypsy	1485	10522	(1284)	5383	1
239	15.9	8.4	2.7	Scaffold_2	949984	950054	75	+	ET_32	LTR/Gypsy	10477	10551	(1255)	5383	1

###2541	7.2	0.3	6.9	Scaffold_2	959248	959632	361	+	ET_31	LINE/L1	2	362	(0)	5388	1	0.997

###2925	10.3	0.0	2.6	Scaffold_2	994725	995191	455	C	ET_18	DNA/Ginger	(2)	457	3	5407	1	0.991

###540/8991/956	18.377	1.553	6.162	Scaffold_2	1343454	1346109	2212	+	ET_33	DNA/Maverick	937	3498	(1243)	5582/5583/5584	3	0.467
540	29.9	4.5	11.4	Scaffold_2	1343454	1343921	439	+	ET_33	DNA/Maverick	937	1375	(3366)	5582	1
8991	14.4	0.8	4.9	Scaffold_2	1344006	1345607	1540	+	ET_33	DNA/Maverick	1418	2957	(1784)	5583	1
956	22.6	0.8	4.3	Scaffold_2	1345869	1346109	233	+	ET_33	DNA/Maverick	3266	3498	(1243)	5584	1

###5429/1056	12.232	1.422	4.545	Scaffold_2	1361687	1363308	1035	+	ET_33	DNA/Maverick	1849	3498	(1243)	5631/5633	2	0.218
5429	9.9	1.6	5.1	Scaffold_2	1361687	1362516	802	+	ET_33	DNA/Maverick	1849	2650	(2091)	5631	1
1056	20.4	0.8	2.6	Scaffold_2	1363072	1363308	233	+	ET_33	DNA/Maverick	3266	3498	(1243)	5633	1

###1711/1030	14.761	0.647	5.469	Scaffold_2	1362508	1363358	537	C	ET_35	LTR/Gypsy	(5342)	6464	5633	5632/5634	2	No_ref_available
1711	13.2	0.3	5.7	Scaffold_2	1362508	1362803	281	C	ET_35	LTR/Gypsy	(5342)	6464	6184	5632	1
1030	24.0	2.7	4.1	Scaffold_2	1363309	1363358	256	C	ET_35	LTR/Gypsy	(5883)	5888	5633	5634	1

###414/3162	18.368	2.016	2.454	Scaffold_2	1436810	1437665	790	C	ET_34	LTR/Gypsy	(5044)	2489	1673	5682/5682	2	No_ref_available
414	22.4	0.0	0.0	Scaffold_2	1436810	1436907	98	C	ET_34	LTR/Gypsy	(5044)	2489	2392	5682	1
3162	17.8	2.3	2.8	Scaffold_2	1436971	1437665	692	C	ET_34	LTR/Gypsy	(5169)	2364	1673	5682	1

###610	11.4	0.0	0.0	Scaffold_2	1443136	1443223	88	+	ET_35	LTR/Gypsy	1	88	(11718)	5707	1	No_ref_available

###1881	3.6	0.0	0.0	Scaffold_2	1443210	1443428	219	C	ET_31	LINE/L1	(142)	220	2	5708	1	0.605

###4438/3293	7.418	5.089	0.155	Scaffold_2	1449939	1451153	1228	C	ET_35	LTR/Gypsy	(8)	11798	10571	5710/5710	2	No_ref_available
4438	6.8	2.1	0.0	Scaffold_2	1449939	1450507	581	C	ET_35	LTR/Gypsy	(8)	11798	11218	5710	1
3293	8.0	7.9	0.3	Scaffold_2	1450549	1451153	651	C	ET_35	LTR/Gypsy	(585)	11221	10571	5710	1

###25749/406/1537/2782/7567	8.909	1.671	1.681	Scaffold_2	1452363	1458321	5529	C	ET_32	LTR/Gypsy	(2)	6232	193	5711/5711/5713/5715/5715	5	No_ref_available
25749	8.1	1.7	2.0	Scaffold_2	1452363	1456042	3753	C	ET_32	LTR/Gypsy	(2)	6232	2480	5711	1
406	37.1	2.5	1.6	Scaffold_2	1456278	1456639	365	C	ET_32	LTR/Gypsy	(3969)	2265	1901	5711	1
1537	2.7	0.0	5.3	Scaffold_2	1456875	1457071	187	C	ET_32	LTR/Gypsy	(4563)	1671	1485	5713	1
2782	6.3	5.2	0.0	Scaffold_2	1457072	1457437	385	C	ET_32	LTR/Gypsy	(4818)	1416	1032	5715	1
7567	2.0	0.0	0.0	Scaffold_2	1457482	1458321	840	C	ET_32	LTR/Gypsy	(5202)	1032	193	5715	1
