###8399	16.2	0.1	0.4	Scaffold_12	230660	231875	1213	C	ET_35	LTR/Gypsy	(7348)	4458	3246	2719	1	No_ref_available

###24510/7764	10.366	0.360	0.360	Scaffold_12	245247	249653	4380	+	ET_35	LTR/Gypsy	106	4553	(7253)	2723/2723	2	No_ref_available
24510	7.5	0.3	0.3	Scaffold_12	245247	248319	3072	+	ET_35	LTR/Gypsy	106	3177	(8629)	2723	1
7764	17.1	0.5	0.5	Scaffold_12	248346	249653	1308	+	ET_35	LTR/Gypsy	3246	4553	(7253)	2723	1

###311/27414/699/22970	9.560	1.367	1.576	Scaffold_12	256523	272032	7151	C	ET_35	LTR/Gypsy	(1258)	10548	90	2725/2731/2731/2731	4	No_ref_available
311	13.6	1.6	3.3	Scaffold_12	256523	256583	60	C	ET_35	LTR/Gypsy	(1258)	10548	10489	2725	1
27414	9.5	1.6	1.8	Scaffold_12	264826	268732	3898	C	ET_35	LTR/Gypsy	(4523)	7283	3386	2731	1
699	22.4	0.0	1.3	Scaffold_12	268764	268917	152	C	ET_35	LTR/Gypsy	(8409)	3397	3246	2731	1
22970	8.9	0.5	0.6	Scaffold_12	268979	272032	3053	C	ET_35	LTR/Gypsy	(8664)	3142	90	2731	1

###1841/3106/5179/265	6.977	0.000	0.747	Scaffold_12	256942	274014	1285	C	ET_35	LTR/Gypsy	(0)	11806	3180	2726/2726/2726/2735	4	No_ref_available
1841	7.1	0.0	3.8	Scaffold_12	256942	257190	240	C	ET_35	LTR/Gypsy	(0)	11806	11567	2726	1
3106	3.6	0.0	0.0	Scaffold_12	257230	257590	361	C	ET_35	LTR/Gypsy	(228)	11578	11218	2726	1
5179	7.8	0.0	0.0	Scaffold_12	257632	258281	650	C	ET_35	LTR/Gypsy	(585)	11221	10572	2726	1
265	22.0	0.0	0.0	Scaffold_12	273965	274014	50	C	ET_35	LTR/Gypsy	(8577)	3229	3180	2735	1

###4506	6.3	1.1	0.2	Scaffold_12	273412	273970	564	+	ET_35	LTR/Gypsy	5690	6253	(5553)	2734	1	No_ref_available

###6179/17387/22487	9.648	2.417	0.858	Scaffold_12	377695	392588	5522	C	ET_35	LTR/Gypsy	(0)	11806	90	2824/2831/2831	3	No_ref_available
6179	5.8	4.0	0.8	Scaffold_12	377695	378891	1236	C	ET_35	LTR/Gypsy	(0)	11806	10571	2824	1
17387	13.1	2.0	1.2	Scaffold_12	388255	389470	1239	C	ET_35	LTR/Gypsy	(7322)	4484	3246	2831	1
22487	10.3	0.2	0.3	Scaffold_12	389538	392588	3047	C	ET_35	LTR/Gypsy	(8670)	3136	90	2831	1

###522	15.9	0.0	0.0	Scaffold_12	405060	405147	88	+	ET_35	LTR/Gypsy	1	88	(11718)	2846	1	No_ref_available

###259/22783/6925/13084/2256/5685	10.391	0.725	0.486	Scaffold_12	460536	483008	7314	+	ET_35	LTR/Gypsy	3	11798	(8)	2916/2923/2923/2923/2930/2930	6	No_ref_available
259	17.0	0.0	2.1	Scaffold_12	460536	460583	47	+	ET_35	LTR/Gypsy	3	49	(11757)	2916	1
22783	10.1	0.2	0.4	Scaffold_12	468094	471146	3047	+	ET_35	LTR/Gypsy	90	3136	(8670)	2923	1
6925	16.6	0.0	0.0	Scaffold_12	471214	472342	1129	+	ET_35	LTR/Gypsy	3246	4374	(7432)	2923	1
13084	9.3	2.3	1.2	Scaffold_12	472459	474302	1864	+	ET_35	LTR/Gypsy	4401	6264	(5542)	2923	1
2256	5.4	1.1	1.1	Scaffold_12	481795	482073	279	+	ET_35	LTR/Gypsy	10572	10850	(956)	2930	1
5685	7.6	6.4	0.0	Scaffold_12	482072	483008	997	+	ET_35	LTR/Gypsy	10802	11798	(8)	2930	1

###265/252	17.508	0.000	0.981	Scaffold_12	460748	483538	103	+	ET_35	LTR/Gypsy	1	3234	(8572)	2917/2931	2	No_ref_available
265	20.9	0.0	1.5	Scaffold_12	460748	460815	67	+	ET_35	LTR/Gypsy	1	67	(11739)	2917	1
252	11.1	0.0	0.0	Scaffold_12	483503	483538	36	+	ET_35	LTR/Gypsy	3199	3234	(8572)	2931	1
