Score	%_Div	%_Del	%_Ins	Query	Beg.	End.	Length	Sense	Element	Family	Pos_Repeat_Beg	Pos_Repeat_End	Pos_Repeat_Left	ID	Num_Assembled	%_of_Ref

###7568/17535/17535	16.360	2.055	1.968	Scaffold_17	15121	22301	6940	C	ET_35	LTR/Gypsy	(4517)	7289	90	3917/3917/3917	3	No_ref_available
###22894/6455/9261	9.303	1.304	0.661	Scaffold_17	286947	294223	7194	+	ET_35	LTR/Gypsy	90	7283	(4523)	4211/4211/4214	3	No_ref_available
22894	11.6	1.6	0.4	Scaffold_17	286947	292287	5406	+	ET_35	LTR/Gypsy	90	5495	(6311)	4211	1
6455	3.0	1.0	3.3	Scaffold_17	292330	293114	768	+	ET_35	LTR/Gypsy	5493	6260	(5546)	4211	1
9261	2.2	0.0	0.0	Scaffold_17	293186	294223	1038	+	ET_35	LTR/Gypsy	6246	7283	(4523)	4214	1

###367/1543/386/11486/14958/251/9760/339	8.395	1.149	1.586	Scaffold_17	293120	302202	5508	+	ET_32	LTR/Gypsy	1399	11806	(0)	4213/4217/4219/4221/4222/4222/4222/4222	8	No_ref_available
367	14.1	0.0	0.0	Scaffold_17	293120	293183	64	+	ET_32	LTR/Gypsy	1399	1462	(4772)	4213	1
1543	2.7	0.0	5.3	Scaffold_17	294655	294851	187	+	ET_32	LTR/Gypsy	1485	1671	(4563)	4217	1
386	37.4	2.5	1.6	Scaffold_17	295133	295494	365	+	ET_32	LTR/Gypsy	1901	2265	(3969)	4219	1
11486	8.4	1.6	1.5	Scaffold_17	295923	297606	1733	+	ET_32	LTR/Gypsy	2672	4404	(1830)	4221	1
14958	5.4	1.9	0.1	Scaffold_17	297602	299623	1890	+	ET_32	LTR/Gypsy	4345	6234	(0)	4222	1
251	27.3	6.8	0.0	Scaffold_17	299695	299782	94	+	ET_32	LTR/Gypsy	10477	10570	(1236)	4222	1
9760	6.2	0.0	0.0	Scaffold_17	300905	302094	1190	+	ET_32	LTR/Gypsy	10572	11761	(45)	4222	1
339	10.5	8.8	0.0	Scaffold_17	302146	302202	62	+	ET_32	LTR/Gypsy	11745	11806	(0)	4222	1

###3036	5.8	1.1	0.0	Scaffold_17	294274	294654	385	+	ET_32	LTR/Gypsy	1032	1416	(4818)	4215	1	No_ref_available

###2361	9.5	0.3	7.2	Scaffold_17	308899	309284	361	+	ET_31	LINE/L1	2	362	(0)	4223	1	0.997

###8056/7461	14.614	1.593	3.695	Scaffold_17	349071	351740	2632	C	ET_35	LTR/Gypsy	(4517)	7289	110	4247/4247	2	No_ref_available
8056	17.3	2.5	5.8	Scaffold_17	349071	350781	1657	C	ET_35	LTR/Gypsy	(4517)	7289	5633	4247	1
7461	9.9	0.0	0.0	Scaffold_17	350766	351740	975	C	ET_35	LTR/Gypsy	(10722)	1084	110	4247	1

###14431	2.0	0.0	0.0	Scaffold_17	361548	363161	1614	C	ET_39	LINE/RTE	(0)	1614	1	4254	1	1.000

###22211/743/13666/247/3310/4696	11.269	1.498	0.748	Scaffold_17	367344	382837	6116	+	ET_35	LTR/Gypsy	90	11798	(8)	4261/4261/4261/4262/4268/4268	6	No_ref_available
22211	10.5	0.5	0.6	Scaffold_17	367344	370391	3047	+	ET_35	LTR/Gypsy	90	3136	(8670)	4261	1
743	21.1	0.0	1.3	Scaffold_17	370459	370612	152	+	ET_35	LTR/Gypsy	3246	3397	(8409)	4261	1
13666	13.1	1.0	1.2	Scaffold_17	370644	372752	2105	+	ET_35	LTR/Gypsy	3386	5490	(6316)	4261	1
247	12.9	9.1	1.7	Scaffold_17	372764	372818	59	+	ET_35	LTR/Gypsy	10975	11033	(773)	4262	1
3310	8.7	7.8	0.0	Scaffold_17	381614	382227	662	+	ET_35	LTR/Gypsy	10560	11221	(585)	4268	1
4696	4.6	2.1	0.0	Scaffold_17	382269	382837	581	+	ET_35	LTR/Gypsy	11218	11798	(8)	4268	1

###6219/1048	5.107	0.345	3.018	Scaffold_17	372798	380196	899	+	ET_35	LTR/Gypsy	5489	10479	(1327)	4261/4266	2	No_ref_available
6219	5.3	0.4	3.5	Scaffold_17	372798	373593	772	+	ET_35	LTR/Gypsy	5489	6260	(5546)	4261	1
1048	3.9	0.0	0.0	Scaffold_17	380070	380196	127	+	ET_35	LTR/Gypsy	10353	10479	(1327)	4266	1

###476	16.1	0.0	4.3	Scaffold_17	373587	373679	89	C	ET_32	LTR/Gypsy	(4750)	1484	1396	4263	1	No_ref_available

###7299/43019	3.381	0.349	0.785	Scaffold_17	373680	379989	6231	+	ET_32	LTR/Gypsy	4	6234	(0)	4264/4264	2	No_ref_available
7299	1.2	0.0	0.0	Scaffold_17	373680	374480	801	+	ET_32	LTR/Gypsy	4	804	(5430)	4264	1
43019	3.7	0.4	0.9	Scaffold_17	374520	379989	5436	+	ET_32	LTR/Gypsy	799	6234	(0)	4264	1

###260	17.0	7.8	7.8	Scaffold_17	382890	382991	102	C	ET_31	LINE/L1	(22)	340	239	4269	1	0.282

###2445/344	4.655	0.000	2.958	Scaffold_17	389557	389996	339	+	ET_31	LINE/L1	2	362	(0)	4272/4272	2	0.936
2445	2.9	0.0	0.0	Scaffold_17	389557	389833	277	+	ET_31	LINE/L1	2	278	(84)	4272	1
344	11.5	0.0	14.5	Scaffold_17	389926	389996	62	+	ET_31	LINE/L1	301	362	(0)	4272	1

###1955	6.6	0.0	0.0	Scaffold_17	391182	391425	244	+	ET_39	LINE/RTE	1371	1614	(0)	4273	1	0.151
