Score	%_Div	%_Del	%_Ins	Query	Beg.	End.	Length	Sense	Element	Family	Pos_Repeat_Beg	Pos_Repeat_End	Pos_Repeat_Left	ID	Num_Assembled	%_of_Ref

###2140	8.4	0.3	8.3	Scaffold_4	4340	4729	361	C	ET_31	LINE/L1	(0)	362	2	7808	1	0.997

###5739/3166/978/18521/3743/16438	10.066	1.050	0.949	Scaffold_4	11451	26718	7426	C	ET_35	LTR/Gypsy	(8)	11798	90	7810/7810/7812/7820/7820/7820	6	No_ref_available
13099	16.1	2.4	4.4	Scaffold_4	234504	237025	2474	+	ET_35	LTR/Gypsy	4816	7289	(4517)	7922	1

###69461	0.7	0.0	0.1	Scaffold_4	239905	247446	7533	+	ET_34	LTR/Gypsy	1	7533	(0)	7924	1	No_ref_available

###22193/6157/5014/7353/7353	13.118	2.420	1.581	Scaffold_4	268615	275265	6337	+	ET_35	LTR/Gypsy	1	7282	(4524)	7933/7933/7933/7933/7933	5	No_ref_available
22193	11.2	1.4	0.5	Scaffold_4	268615	271762	3175	+	ET_35	LTR/Gypsy	1	3175	(8631)	7933	1
6157	18.7	7.0	2.5	Scaffold_4	271782	272942	1219	+	ET_35	LTR/Gypsy	3240	4458	(7348)	7933	1
5014	15.1	1.2	2.2	Scaffold_4	273008	273860	844	+	ET_35	LTR/Gypsy	5080	5923	(5883)	7933	1
7353	11.1	1.4	3.3	Scaffold_4	274121	274204	80	+	ET_35	LTR/Gypsy	6184	6263	(5543)	7933	1
7353	11.1	1.4	3.3	Scaffold_4	274231	275265	1019	+	ET_35	LTR/Gypsy	6264	7282	(4524)	7933	1

###3275	19.4	3.0	4.5	Scaffold_4	282685	283516	820	+	ET_34	LTR/Gypsy	1685	2504	(5029)	7972	1	No_ref_available

###7486/1002/5802	13.929	0.278	1.411	Scaffold_4	347968	350613	2362	C	ET_35	LTR/Gypsy	(4524)	7282	100	8010/8011/8011	3	No_ref_available
7486	9.8	0.0	1.8	Scaffold_4	347968	349081	1094	C	ET_35	LTR/Gypsy	(4524)	7282	6189	8010	1
1002	23.9	1.0	3.9	Scaffold_4	349358	349648	283	C	ET_35	LTR/Gypsy	(5891)	5915	5633	8011	1
5802	16.0	0.4	0.0	Scaffold_4	349633	350613	985	C	ET_35	LTR/Gypsy	(10722)	1084	100	8011	1

###2941	19.7	2.6	4.1	Scaffold_4	356593	357409	805	+	ET_34	LTR/Gypsy	1685	2489	(5044)	8041	1	No_ref_available

###326	14.9	18.9	0.0	Scaffold_4	396703	396776	88	+	ET_35	LTR/Gypsy	1	88	(11718)	8063	1	No_ref_available

###1294	17.0	0.0	2.7	Scaffold_4	396762	396991	224	C	ET_31	LINE/L1	(137)	225	2	8064	1	0.619

###4010	4.3	0.8	0.2	Scaffold_4	397359	397842	487	C	ET_32	LTR/Gypsy	(2701)	3533	3047	8065	1	No_ref_available

###25460/11621	6.682	0.396	1.142	Scaffold_4	397832	402519	4667	+	ET_33	DNA/Maverick	41	4741	(0)	8066/8068	2	0.984
25460	5.5	0.1	1.7	Scaffold_4	397832	400988	3108	+	ET_33	DNA/Maverick	41	3148	(1593)	8066	1
11621	9.1	1.0	0.0	Scaffold_4	400976	402519	1559	+	ET_33	DNA/Maverick	3183	4741	(0)	8068	1

###12333/8731/22482	8.717	0.694	0.634	Scaffold_4	399691	406941	5957	C	ET_35	LTR/Gypsy	(4523)	7283	1	8067/8069/8069	3	No_ref_available
12333	7.2	1.5	1.1	Scaffold_4	399691	401290	1607	C	ET_35	LTR/Gypsy	(4523)	7283	5677	8067	1
8731	13.8	0.7	0.8	Scaffold_4	402520	403735	1214	C	ET_35	LTR/Gypsy	(7347)	4459	3246	8069	1
22482	7.0	0.1	0.2	Scaffold_4	403803	406941	3136	C	ET_35	LTR/Gypsy	(8670)	3136	1	8069	1

###7329/1034/988	13.766	1.538	4.866	Scaffold_4	462661	464535	1573	C	ET_35	LTR/Gypsy	(4517)	7289	904	8092/8093/8093	3	No_ref_available
7329	10.0	1.5	5.7	Scaffold_4	462661	463807	1101	C	ET_35	LTR/Gypsy	(4517)	7289	6189	8092	1
1034	25.5	1.3	4.1	Scaffold_4	464076	464374	291	C	ET_35	LTR/Gypsy	(5883)	5923	5633	8093	1
988	19.2	2.3	0.0	Scaffold_4	464359	464535	181	C	ET_35	LTR/Gypsy	(10722)	1084	904	8093	1

###22516/21091/5475	10.080	1.365	0.788	Scaffold_4	496175	511343	7288	+	ET_35	LTR/Gypsy	90	11798	(8)	8145/8145/8153	3	No_ref_available
22516	10.3	0.5	0.3	Scaffold_4	496175	499216	3047	+	ET_35	LTR/Gypsy	90	3136	(8670)	8145	1
21091	10.8	0.7	1.5	Scaffold_4	499284	502320	3015	+	ET_35	LTR/Gypsy	3246	6260	(5546)	8145	1
5475	7.6	5.4	0.2	Scaffold_4	510178	511343	1226	+	ET_35	LTR/Gypsy	10573	11798	(8)	8153	1

###10105/3478/24064/381	6.264	0.841	2.275	Scaffold_4	502407	509099	5201	+	ET_32	LTR/Gypsy	4	10551	(1255)	8147/8148/8151/8151	4	No_ref_available
10105	1.2	0.3	0.0	Scaffold_4	502407	503519	1116	+	ET_32	LTR/Gypsy	4	1119	(5115)	8147	1
3478	6.0	1.6	4.8	Scaffold_4	503562	504082	447	+	ET_32	LTR/Gypsy	1166	1612	(4622)	8148	1
24064	7.8	0.8	2.6	Scaffold_4	505196	508958	3563	+	ET_32	LTR/Gypsy	2672	6234	(0)	8151	1
381	8.6	6.9	2.7	Scaffold_4	509028	509099	75	+	ET_32	LTR/Gypsy	10477	10551	(1255)	8151	1

###246/6261	17.764	1.145	0.290	Scaffold_4	516019	520912	1134	C	ET_35	LTR/Gypsy	(775)	11031	1863	8154/8156	2	No_ref_available
246	5.3	5.3	0.0	Scaffold_4	516019	516056	40	C	ET_35	LTR/Gypsy	(775)	11031	10992	8154	1
6261	18.2	1.0	0.3	Scaffold_4	519827	520912	1094	C	ET_35	LTR/Gypsy	(8850)	2956	1863	8156	1

###2421	10.0	0.3	4.2	Scaffold_4	518228	518602	361	+	ET_31	LINE/L1	2	362	(0)	8155	1	0.997

###460	14.5	3.6	0.0	Scaffold_4	523653	523735	86	C	ET_34	LTR/Gypsy	(5160)	2373	2288	8158	1	No_ref_available

###272/26957/7380/21283	6.742	0.244	0.716	Scaffold_4	962525	969959	6909	+	ET_35	LTR/Gypsy	3	7283	(4523)	8346/8348/8348/8348	4	No_ref_available
272	11.6	0.0	2.3	Scaffold_4	962525	962568	43	+	ET_35	LTR/Gypsy	3	45	(11761)	8346	1
26957	3.7	0.0	0.0	Scaffold_4	962798	965879	3083	+	ET_35	LTR/Gypsy	54	3136	(8670)	8348	1
7380	18.5	0.8	2.0	Scaffold_4	965947	967162	1199	+	ET_35	LTR/Gypsy	3246	4444	(7362)	8348	1
21283	5.0	0.3	1.0	Scaffold_4	967357	969959	2584	+	ET_35	LTR/Gypsy	4700	7283	(4523)	8348	1

###9488	5.6	2.5	0.2	Scaffold_4	967163	968340	1204	C	ET_33	DNA/Maverick	(0)	4741	3538	8349	1	0.254

###6343/11652/28242/5426/4551	2.856	1.027	0.142	Scaffold_4	970010	976892	6438	+	ET_32	LTR/Gypsy	1032	11798	(8)	8350/8350/8352/8352/8352	5	No_ref_available
6343	0.4	0.0	0.0	Scaffold_4	970010	970692	683	+	ET_32	LTR/Gypsy	1032	1714	(4520)	8350	1
11652	2.4	1.3	0.2	Scaffold_4	970724	972049	1340	+	ET_32	LTR/Gypsy	1676	3015	(3219)	8350	1
28242	2.3	0.9	0.2	Scaffold_4	972124	975516	3192	+	ET_32	LTR/Gypsy	3043	6234	(0)	8352	1
5426	6.7	1.3	0.0	Scaffold_4	975562	976237	685	+	ET_32	LTR/Gypsy	10537	11221	(585)	8352	1
4551	5.8	2.1	0.0	Scaffold_4	976324	976892	581	+	ET_32	LTR/Gypsy	11218	11798	(8)	8352	1

###246/578	11.097	1.598	0.000	Scaffold_4	981372	983878	128	C	ET_35	LTR/Gypsy	(775)	11031	1	8355/8357	2	No_ref_available
246	5.3	5.3	0.0	Scaffold_4	981372	981409	40	C	ET_35	LTR/Gypsy	(775)	11031	10992	8355	1
578	13.6	0.0	0.0	Scaffold_4	983791	983878	88	C	ET_35	LTR/Gypsy	(11718)	88	1	8357	1

###1658	7.8	0.0	2.7	Scaffold_4	983580	983804	219	+	ET_31	LINE/L1	2	220	(142)	8356	1	0.605

###22462/26841/5127	6.318	1.156	1.207	Scaffold_4	990863	998733	7423	+	ET_35	LTR/Gypsy	11	11755	(51)	8366/8366/8366	3	No_ref_available
22462	8.7	0.5	1.1	Scaffold_4	990863	993834	2954	+	ET_35	LTR/Gypsy	11	2964	(8842)	8366	1
26841	4.1	0.4	1.6	Scaffold_4	993811	997434	3196	+	ET_35	LTR/Gypsy	7284	10479	(1327)	8366	1
5127	7.1	5.0	0.3	Scaffold_4	997518	998733	1273	+	ET_35	LTR/Gypsy	10483	11755	(51)	8366	1

###1564/331	11.056	0.000	2.242	Scaffold_4	1005195	1005590	271	+	ET_31	LINE/L1	2	358	(4)	8367/8367	2	0.749
1564	10.7	0.0	2.7	Scaffold_4	1005195	1005424	224	+	ET_31	LINE/L1	2	225	(137)	8367	1
331	12.8	0.0	0.0	Scaffold_4	1005544	1005590	47	+	ET_31	LINE/L1	312	358	(4)	8367	1

###325	15.1	19.2	0.0	Scaffold_4	1005410	1005482	87	C	ET_35	LTR/Gypsy	(11718)	88	2	8368	1	No_ref_available

###521	13.1	4.8	0.0	Scaffold_4	1009467	1009550	88	+	ET_35	LTR/Gypsy	1	88	(11718)	8378	1	No_ref_available

###1579	10.3	0.0	2.7	Scaffold_4	1009536	1009765	224	C	ET_31	LINE/L1	(137)	225	2	8379	1	0.619

###27058	9.7	1.8	2.6	Scaffold_4	1016336	1020858	4490	C	ET_35	LTR/Gypsy	(33)	11773	7284	8380	1	No_ref_available
