Score	%_Div	%_Del	%_Ins	Query	Beg.	End.	Length	Sense	Element	Family	Pos_Repeat_Beg	Pos_Repeat_End	Pos_Repeat_Left	ID	Num_Assembled	%_of_Ref

###370/2985	19.802	1.753	2.279	Scaffold_12	833	1692	790	C	ET_34	LTR/Gypsy	(5044)	2489	1673	2583/2583	2	No_ref_available
###21987	9.3	1.0	0.8	Scaffold_12	227670	230659	2995	+	ET_33	DNA/Maverick	1747	4741	(0)	2718	1	0.632

###8399	16.2	0.1	0.4	Scaffold_12	230660	231875	1213	C	ET_35	LTR/Gypsy	(7348)	4458	3246	2719	1	No_ref_available

###24510/7764	10.366	0.360	0.360	Scaffold_12	245247	249653	4380	+	ET_35	LTR/Gypsy	106	4553	(7253)	2723/2723	2	No_ref_available
24510	7.5	0.3	0.3	Scaffold_12	245247	248319	3072	+	ET_35	LTR/Gypsy	106	3177	(8629)	2723	1
7764	17.1	0.5	0.5	Scaffold_12	248346	249653	1308	+	ET_35	LTR/Gypsy	3246	4553	(7253)	2723	1

###519/2482	2.676	0.000	0.000	Scaffold_12	249781	250213	339	C	ET_31	LINE/L1	(0)	362	2	2724/2724	2	0.936
519	4.8	0.0	0.0	Scaffold_12	249781	249842	62	C	ET_31	LINE/L1	(0)	362	301	2724	1
2482	2.2	0.0	0.0	Scaffold_12	249937	250213	277	C	ET_31	LINE/L1	(84)	278	2	2724	1

###311/27414/699/22970	9.560	1.367	1.576	Scaffold_12	256523	272032	7151	C	ET_35	LTR/Gypsy	(1258)	10548	90	2725/2731/2731/2731	4	No_ref_available
311	13.6	1.6	3.3	Scaffold_12	256523	256583	60	C	ET_35	LTR/Gypsy	(1258)	10548	10489	2725	1
27414	9.5	1.6	1.8	Scaffold_12	264826	268732	3898	C	ET_35	LTR/Gypsy	(4523)	7283	3386	2731	1
699	22.4	0.0	1.3	Scaffold_12	268764	268917	152	C	ET_35	LTR/Gypsy	(8409)	3397	3246	2731	1
22970	8.9	0.5	0.6	Scaffold_12	268979	272032	3053	C	ET_35	LTR/Gypsy	(8664)	3142	90	2731	1

###1841/3106/5179/265	6.977	0.000	0.747	Scaffold_12	256942	274014	1285	C	ET_35	LTR/Gypsy	(0)	11806	3180	2726/2726/2726/2735	4	No_ref_available
1841	7.1	0.0	3.8	Scaffold_12	256942	257190	240	C	ET_35	LTR/Gypsy	(0)	11806	11567	2726	1
3106	3.6	0.0	0.0	Scaffold_12	257230	257590	361	C	ET_35	LTR/Gypsy	(228)	11578	11218	2726	1
5179	7.8	0.0	0.0	Scaffold_12	257632	258281	650	C	ET_35	LTR/Gypsy	(585)	11221	10572	2726	1
265	22.0	0.0	0.0	Scaffold_12	273965	274014	50	C	ET_35	LTR/Gypsy	(8577)	3229	3180	2735	1

###296	18.5	2.4	3.6	Scaffold_12	258334	258417	83	+	ET_32	LTR/Gypsy	4374	4456	(1778)	2727	1	No_ref_available

###14446/24429	4.192	2.832	0.443	Scaffold_12	259676	262866	3222	C	ET_32	LTR/Gypsy	(0)	6234	3013	2728/2729	2	No_ref_available
14446	5.0	3.3	0.4	Scaffold_12	259676	261505	1883	C	ET_32	LTR/Gypsy	(0)	6234	4352	2728	1
24429	3.1	2.2	0.5	Scaffold_12	261512	262866	1390	C	ET_32	LTR/Gypsy	(1832)	4402	3013	2729	1

###13151	9.0	1.1	3.8	Scaffold_12	262867	264773	1858	+	ET_33	DNA/Maverick	4	1861	(2880)	2730	1	0.392

###10201/7422	9.725	1.547	2.413	Scaffold_12	272254	275091	2513	C	ET_33	DNA/Maverick	(89)	4652	1849	2733/2733	2	0.530
10201	10.4	1.8	1.4	Scaffold_12	272254	273718	1470	C	ET_33	DNA/Maverick	(89)	4652	3183	2733	1
7422	8.8	1.2	3.8	Scaffold_12	274022	275091	1043	C	ET_33	DNA/Maverick	(1850)	2891	1849	2733	1

###4506	6.3	1.1	0.2	Scaffold_12	273412	273970	564	+	ET_35	LTR/Gypsy	5690	6253	(5553)	2734	1	No_ref_available

###2435	7.6	0.8	4.7	Scaffold_12	370621	370995	361	C	ET_31	LINE/L1	(0)	362	2	2821	1	0.997

###6179/17387/22487	9.648	2.417	0.858	Scaffold_12	377695	392588	5522	C	ET_35	LTR/Gypsy	(0)	11806	90	2824/2831/2831	3	No_ref_available
6179	5.8	4.0	0.8	Scaffold_12	377695	378891	1236	C	ET_35	LTR/Gypsy	(0)	11806	10571	2824	1
17387	13.1	2.0	1.2	Scaffold_12	388255	389470	1239	C	ET_35	LTR/Gypsy	(7322)	4484	3246	2831	1
22487	10.3	0.2	0.3	Scaffold_12	389538	392588	3047	C	ET_35	LTR/Gypsy	(8670)	3136	90	2831	1

###25323/14991	5.248	1.499	1.625	Scaffold_12	380095	386434	5236	C	ET_32	LTR/Gypsy	(0)	6234	4	2826/2829	2	No_ref_available
25323	7.0	2.0	2.0	Scaffold_12	380095	383781	3563	C	ET_32	LTR/Gypsy	(0)	6234	2672	2826	1
14991	1.4	0.4	0.8	Scaffold_12	384756	386434	1673	C	ET_32	LTR/Gypsy	(4558)	1676	4	2829	1

###717/496/24888	18.946	2.541	3.285	Scaffold_12	383450	388254	3051	+	ET_33	DNA/Maverick	55	4741	(0)	2827/2828/2830	3	0.644
717	31.9	3.0	6.1	Scaffold_12	383450	383973	509	+	ET_33	DNA/Maverick	55	563	(4178)	2827	1
496	36.0	4.4	4.8	Scaffold_12	384213	384938	723	+	ET_33	DNA/Maverick	782	1504	(3237)	2828	1
24888	6.4	1.5	1.6	Scaffold_12	386435	388254	1819	+	ET_33	DNA/Maverick	2923	4741	(0)	2830	1

###522	15.9	0.0	0.0	Scaffold_12	405060	405147	88	+	ET_35	LTR/Gypsy	1	88	(11718)	2846	1	No_ref_available

###1652	8.2	0.0	2.7	Scaffold_12	405134	405358	219	C	ET_31	LINE/L1	(142)	220	2	2847	1	0.605

###259/22783/6925/13084/2256/5685	10.391	0.725	0.486	Scaffold_12	460536	483008	7314	+	ET_35	LTR/Gypsy	3	11798	(8)	2916/2923/2923/2923/2930/2930	6	No_ref_available
259	17.0	0.0	2.1	Scaffold_12	460536	460583	47	+	ET_35	LTR/Gypsy	3	49	(11757)	2916	1
22783	10.1	0.2	0.4	Scaffold_12	468094	471146	3047	+	ET_35	LTR/Gypsy	90	3136	(8670)	2923	1
6925	16.6	0.0	0.0	Scaffold_12	471214	472342	1129	+	ET_35	LTR/Gypsy	3246	4374	(7432)	2923	1
13084	9.3	2.3	1.2	Scaffold_12	472459	474302	1864	+	ET_35	LTR/Gypsy	4401	6264	(5542)	2923	1
2256	5.4	1.1	1.1	Scaffold_12	481795	482073	279	+	ET_35	LTR/Gypsy	10572	10850	(956)	2930	1
5685	7.6	6.4	0.0	Scaffold_12	482072	483008	997	+	ET_35	LTR/Gypsy	10802	11798	(8)	2930	1

###265/252	17.508	0.000	0.981	Scaffold_12	460748	483538	103	+	ET_35	LTR/Gypsy	1	3234	(8572)	2917/2931	2	No_ref_available
265	20.9	0.0	1.5	Scaffold_12	460748	460815	67	+	ET_35	LTR/Gypsy	1	67	(11739)	2917	1
252	11.1	0.0	0.0	Scaffold_12	483503	483538	36	+	ET_35	LTR/Gypsy	3199	3234	(8572)	2931	1

###1773	8.4	0.0	4.0	Scaffold_12	460931	461191	251	C	ET_31	LINE/L1	(110)	252	2	2919	1	0.693

###12176/441/24696	7.368	2.886	1.062	Scaffold_12	474347	480449	5201	+	ET_32	LTR/Gypsy	4	6234	(0)	2924/2927/2929	3	No_ref_available
12176	3.4	4.7	0.7	Scaffold_12	474347	475949	1668	+	ET_32	LTR/Gypsy	4	1671	(4563)	2924	1
441	37.1	2.5	1.6	Scaffold_12	476185	476546	365	+	ET_32	LTR/Gypsy	1901	2265	(3969)	2927	1
24696	5.8	1.9	1.2	Scaffold_12	477306	480449	3168	+	ET_32	LTR/Gypsy	3067	6234	(0)	2929	1

###2278/457	4.522	0.244	8.227	Scaffold_12	489712	490138	355	+	ET_31	LINE/L1	2	362	(0)	2932/2932	2	0.981
2278	4.8	0.3	6.8	Scaffold_12	489712	490023	293	+	ET_31	LINE/L1	2	294	(68)	2932	1
457	3.3	0.0	14.5	Scaffold_12	490068	490138	62	+	ET_31	LINE/L1	301	362	(0)	2932	1
