Score	%_Div	%_Del	%_Ins	Query	Beg.	End.	Length	Sense	Element	Family	Pos_Repeat_Beg	Pos_Repeat_End	Pos_Repeat_Left	ID	Num_Assembled	%_of_Ref

###14278/441/24421	9.265	1.229	0.979	Scaffold_17	157315	163625	5791	+	ET_32	LTR/Gypsy	1	6234	(0)	4054/4056/4056	3	No_ref_available
###271/7208/5607/9214	3.071	0.410	0.242	Scaffold_17	150627	165923	2703	+	ET_35	LTR/Gypsy	3	11769	(37)	4048/4052/4052/4058	4	No_ref_available
271	11.6	0.0	2.3	Scaffold_17	150627	150670	43	+	ET_35	LTR/Gypsy	3	45	(11761)	4048	1
7208	1.8	0.0	0.0	Scaffold_17	155656	156451	796	+	ET_35	LTR/Gypsy	4700	5495	(6311)	4052	1
5607	3.5	1.2	1.2	Scaffold_17	156494	157162	669	+	ET_35	LTR/Gypsy	5493	6161	(5645)	4052	1
9214	6.6	2.0	0.3	Scaffold_17	164746	165923	1198	+	ET_35	LTR/Gypsy	10572	11769	(37)	4058	1

###41741	2.5	0.0	0.0	Scaffold_17	151003	155662	4660	+	ET_35	LTR/Gypsy	1	4660	(7146)	4050	1	No_ref_available

###289/487	11.772	4.396	0.682	Scaffold_17	156442	172756	142	C	ET_35	LTR/Gypsy	(8570)	3236	1	4053/4061	2	No_ref_available
289	9.6	3.9	0.0	Scaffold_17	156442	156493	54	C	ET_35	LTR/Gypsy	(8570)	3236	3183	4053	1
487	13.1	4.7	1.1	Scaffold_17	172672	172756	88	C	ET_35	LTR/Gypsy	(11718)	88	1	4061	1

###5100/8398	18.738	1.691	3.298	Scaffold_17	269891	272567	2646	+	ET_35	LTR/Gypsy	90	7289	(4517)	4159/4160	2	No_ref_available
5100	21.9	0.3	0.2	Scaffold_17	269891	270878	989	+	ET_35	LTR/Gypsy	90	1078	(10728)	4159	1
8398	16.9	2.5	5.1	Scaffold_17	270869	272567	1657	+	ET_35	LTR/Gypsy	5633	7289	(4517)	4160	1

###22894/6455/9261	9.303	1.304	0.661	Scaffold_17	286947	294223	7194	+	ET_35	LTR/Gypsy	90	7283	(4523)	4211/4211/4214	3	No_ref_available
22894	11.6	1.6	0.4	Scaffold_17	286947	292287	5406	+	ET_35	LTR/Gypsy	90	5495	(6311)	4211	1
6455	3.0	1.0	3.3	Scaffold_17	292330	293114	768	+	ET_35	LTR/Gypsy	5493	6260	(5546)	4211	1
9261	2.2	0.0	0.0	Scaffold_17	293186	294223	1038	+	ET_35	LTR/Gypsy	6246	7283	(4523)	4214	1

###8056/7461	14.614	1.593	3.695	Scaffold_17	349071	351740	2632	C	ET_35	LTR/Gypsy	(4517)	7289	110	4247/4247	2	No_ref_available
8056	17.3	2.5	5.8	Scaffold_17	349071	350781	1657	C	ET_35	LTR/Gypsy	(4517)	7289	5633	4247	1
7461	9.9	0.0	0.0	Scaffold_17	350766	351740	975	C	ET_35	LTR/Gypsy	(10722)	1084	110	4247	1

###22211/743/13666/247/3310/4696	11.269	1.498	0.748	Scaffold_17	367344	382837	6116	+	ET_35	LTR/Gypsy	90	11798	(8)	4261/4261/4261/4262/4268/4268	6	No_ref_available
22211	10.5	0.5	0.6	Scaffold_17	367344	370391	3047	+	ET_35	LTR/Gypsy	90	3136	(8670)	4261	1
743	21.1	0.0	1.3	Scaffold_17	370459	370612	152	+	ET_35	LTR/Gypsy	3246	3397	(8409)	4261	1
13666	13.1	1.0	1.2	Scaffold_17	370644	372752	2105	+	ET_35	LTR/Gypsy	3386	5490	(6316)	4261	1
247	12.9	9.1	1.7	Scaffold_17	372764	372818	59	+	ET_35	LTR/Gypsy	10975	11033	(773)	4262	1
3310	8.7	7.8	0.0	Scaffold_17	381614	382227	662	+	ET_35	LTR/Gypsy	10560	11221	(585)	4268	1
4696	4.6	2.1	0.0	Scaffold_17	382269	382837	581	+	ET_35	LTR/Gypsy	11218	11798	(8)	4268	1

###6219/1048	5.107	0.345	3.018	Scaffold_17	372798	380196	899	+	ET_35	LTR/Gypsy	5489	10479	(1327)	4261/4266	2	No_ref_available
6219	5.3	0.4	3.5	Scaffold_17	372798	373593	772	+	ET_35	LTR/Gypsy	5489	6260	(5546)	4261	1
1048	3.9	0.0	0.0	Scaffold_17	380070	380196	127	+	ET_35	LTR/Gypsy	10353	10479	(1327)	4266	1
